book_id,chap_id,term_str,n,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
1497,7,forced,2,0.0003851633312541,VBN,0.0,0.0,0.0,0.0003851633312541,0.0,0.0,0.0,0.0,-0.0003851633312541
1497,7,forgotten,3,0.0002599653379549,VBN,0.0,0.0,0.0,0.0002599653379549,0.0,0.0002599653379549,0.0,0.0,-0.0002599653379549
1497,7,found,3,4.2504003193122936e-05,VBN,0.0,0.0,0.0,0.0,4.2504003193122936e-05,0.0,0.0,4.2504003193122936e-05,4.2504003193122936e-05
1497,7,friend,6,0.0001001620855853,NN,0.0,0.0,0.0,0.0,0.0001001620855853,0.0,0.0,0.0001001620855853,0.0001001620855853
1497,7,gain,1,7.393055560404929e-05,VB,0.0,7.393055560404929e-05,0.0,0.0,7.393055560404929e-05,0.0,0.0,0.0,7.393055560404929e-05
1497,7,general,6,0.0001156286419426,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001156286419426,0.0001156286419426
1497,7,generous,1,0.000243271657024,JJ,0.0,0.0,0.0,0.0,0.000243271657024,0.0,0.0,0.000243271657024,0.000243271657024
1497,7,gift,1,0.0001112472240901,NN,0.0,0.0001112472240901,0.0,0.0,0.0001112472240901,0.0,0.0001112472240901,0.0,0.0001112472240901
1497,7,glare,1,0.0005032369949789,NN,0.0005032369949789,0.0,0.0,0.0005032369949789,0.0,0.0,0.0,0.0,-0.0005032369949789
1497,7,god,1,1.669368093088352e-05,NNP,0.0,1.669368093088352e-05,0.0,1.669368093088352e-05,1.669368093088352e-05,0.0,0.0,1.669368093088352e-05,1.669368093088352e-05
1497,7,good,22,0.0001514348600413,JJ,0.0,0.0001514348600413,0.0,0.0,0.0001514348600413,0.0,0.0001514348600413,0.0001514348600413,0.0001514348600413
1497,7,govern,2,0.0003651499486857,VB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003651499486857,0.0003651499486857
1497,7,government,3,0.0002599653379549,NN,0.0,0.0,0.0,0.0002599653379549,0.0,0.0,0.0,0.0,-0.0002599653379549
1497,7,gratitude,1,0.0003020300543475,NN,0.0,0.0,0.0,0.0,0.0003020300543475,0.0,0.0,0.0,0.0003020300543475
1497,7,greatness,1,0.0001287198290442,NN,0.0,0.0,0.0,0.0,0.0001287198290442,0.0,0.0001287198290442,0.0001287198290442,0.0001287198290442
1497,7,grow,2,0.0001560596752944,VB,0.0,0.0001560596752944,0.0,0.0,0.0001560596752944,0.0,0.0,0.0001560596752944,0.0001560596752944
1497,7,grudge,1,0.0004165818823273,VB,0.0004165818823273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004165818823273
1497,7,guard,1,0.000100823113716,NN,0.0,0.0,0.0,0.000100823113716,0.0,0.0,0.0,0.000100823113716,0.000100823113716
1497,7,guardian,2,0.0001733102253032,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001733102253032,0.0001733102253032
1497,7,guilty,1,0.0001112472240901,JJ,0.0001112472240901,0.0,0.0,0.0,0.0,0.0001112472240901,0.0,0.0,-0.0001112472240901
1497,7,halting,1,0.0004165818823273,NN,0.0,0.0,0.0,0.0004165818823273,0.0,0.0004165818823273,0.0,0.0,-0.0004165818823273
1497,7,happiness,2,0.0001322289086133,NN,0.0,0.0001322289086133,0.0,0.0,0.0001322289086133,0.0,0.0,0.0,0.0001322289086133
1497,7,happy,2,9.695449022773285e-05,JJ,0.0,9.695449022773285e-05,0.0,0.0,9.695449022773285e-05,0.0,0.0,9.695449022773285e-05,9.695449022773285e-05
1497,7,harm,1,5.523656157844816e-05,NN,0.0,0.0,0.0,5.523656157844816e-05,0.0,0.0,0.0,0.0,-5.523656157844816e-05
