term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,df,idf,dfidf
blood,79,0.0001069300122766,13.19104554533326,5,"{'NN', 'JJ'}",NN,0,blood,blood,blood,2,0.0006510324976210741,0.014322714947663632,0.00013694894801868625,0.007325670127284276,22,1.3479233034203069,29.65431267524675
bones,35,4.7374056071932766e-05,14.365543276565395,5,"{'NNS', 'NN'}",NNS,0,bone,bone,bon,2,0.0017868212094601294,0.014294569675681032,0.0012920188723915572,0.0038143409267087014,8,2.807354922057604,22.458839376460833
centre,71,9.61016566030636e-05,13.34507917400568,6,"{'VB', 'NN', 'VBP'}",NN,0,centr,centr,cent,3,0.0007811976991638278,0.014061558584948897,0.0003481563582089179,0.0051934795850960775,18,1.6374299206152918,29.473738571075252
respiration,18,2.4363800265565424e-05,15.32490129206805,11,{'NN'},NN,0,respir,respir,respir,1,0.002805403395896092,0.01402701697948046,0.0006741963977310782,0.011839085690116309,5,3.4854268271702415,17.427134135851208
stars,75,0.0001015158344398,13.266007603014485,5,"{'NNS', 'NN', 'JJ'}",NNS,0,star,star,star,3,0.0007382184126461627,0.01402614984027709,0.0003496474010345333,0.005652659387817014,19,1.5594274086140185,29.62912076366635
odysseus,41,5.549532282712124e-05,14.13727428889228,8,"{'VB', 'NNP', 'NN'}",NNP,0,odysseu,odysseus,odysse,3,0.0013882365965274296,0.013882365965274297,0.00025570844844642415,0.01150660568134371,10,2.4854268271702415,24.854268271702416
lysimachus,39,5.278823390872508e-05,14.209424074648116,10,"{'NNP', 'RB'}",NNP,0,lysimachu,lysimachus,lysimach,2,0.003443814823760864,0.013775259295043456,0.0003568859127915271,0.01295522285358897,4,3.807354922057604,15.229419688230417
pores,14,1.8949622428773105e-05,15.68747137145276,5,"{'NNS', 'NN'}",NNS,0,pore,pore,por,2,0.004575055987208525,0.013725167961625574,0.0018429005985319477,0.011473892449283825,3,4.222392421336448,12.667177264009343
3,33,4.466696715353661e-05,14.45043217415191,1,"{'CD', 'NNP', 'NN', 'NNS', 'VB', 'JJ'}",CD,0,3,3,3,6,0.0016973568381222983,0.013578854704978388,0.0008726107010497174,0.00555012655331302,8,2.807354922057604,22.458839376460833
wardens,55,7.444494525589434e-05,13.713466579985704,7,{'NNS'},NNS,0,warden,warden,ward,1,0.002260520724421061,0.013563124346526366,0.002150148648906966,0.0045122518402390755,6,3.222392421336448,19.33435452801869
produced,62,8.39197564702809e-05,13.540629983123488,8,"{'IN', 'NN', 'VBD', 'VBZ', 'VBN', 'RB', 'JJ'}",VBN,0,produc,produc,produc,7,0.0006155480448286822,0.013542056986231005,0.00021635670864894184,0.006984058566944595,22,1.3479233034203069,29.65431267524675
organs,18,2.4363800265565424e-05,15.32490129206805,6,"{'NNS', 'NN'}",NNS,0,organ,organ,org,2,0.0019342087047038727,0.013539460932927109,0.0003626867836936022,0.011658031088082901,7,3.0,21.0
theory,31,4.195987823514045e-05,14.540629983123488,6,"{'NN', 'JJ'}",NN,0,theori,theori,the,2,0.000961064034193342,0.01345489647870679,0.0002522067899067351,0.006793478260869565,14,2.0,28.0
island,41,5.549532282712124e-05,14.13727428889228,6,"{'NNP', 'NN'}",NN,0,island,island,island,2,0.002683507006157058,0.01341753503078529,0.0007606227163388903,0.010781258413694959,5,3.4854268271702415,17.427134135851208
aristotle,12,1.6242533510376947e-05,15.909863792789208,9,{'NNP'},NNP,0,aristotl,aristotl,aristotl,1,0.0026771449507863474,0.013385724753931738,0.0006303900935377539,0.011054820022742044,5,3.4854268271702415,17.427134135851208
brain,14,1.8949622428773105e-05,15.68747137145276,5,{'NN'},NN,0,brain,brain,brain,1,0.001669992669979018,0.013359941359832143,0.0006710100068837149,0.006011466642521637,8,2.807354922057604,22.458839376460833
good,2266,0.0030671317445428,8.348894147689848,4,"{'IN', 'NNP', 'NN', 'POS', 'VBP', 'VBD', 'VBZ', 'VB', 'NNS', 'RB', 'VBN', 'JJ'}",JJ,0,good,good,good,12,0.00025184392552400734,0.013347728052772389,0.00023207660855521033,0.0007780912140287813,53,0.07943446749440491,4.210026777203461
appetitive,6,8.121266755188474e-06,16.909863792789206,10,"{'VB', 'NN', 'JJ'}",JJ,0,appetit,appetit,appetit,3,0.003331130110744973,0.013324520442979892,0.0003810552573293369,0.012229191398471962,4,3.807354922057604,15.229419688230417
physics,10,1.3535444591980793e-05,16.172898198623002,7,"{'NNS', 'NN'}",NNS,0,physic,physic,phys,2,0.004433247163397967,0.0132997414901939,0.00438804096787368,0.008605419336962869,3,4.222392421336448,12.667177264009343
digestion,5,6.767722295990396e-06,17.172898198623002,9,{'NN'},NN,0,digest,digest,digest,1,0.006619100559823203,0.013238201119646405,0.006619100559823203,0.013063464462113053,2,4.807354922057604,9.614709844115207
2,38,5.1434689449527006e-05,14.246898780066775,1,"{'IN', 'CD', 'NNP', 'NN', 'VBP', 'VBD'}",CD,0,2,2,2,6,0.0016450080519932054,0.013160064415945647,0.0006555828553886677,0.006559240472097205,8,2.807354922057604,22.458839376460833
simmias,91,0.000123172545787,12.987031653311668,7,"{'NNP', 'JJ'}",NNP,0,simmia,simmia,simmia,2,0.0032853062545189883,0.013141225018075953,0.00043547245657850505,0.012178221617514872,4,3.807354922057604,15.229419688230417
say,2357,0.0031903042903298,8.292090250260197,3,"{'IN', 'CC', 'NNP', 'NN', 'VBP', 'VBD', 'VBZ', 'VB', 'RB', 'JJ'}",VB,0,say,say,say,10,0.00024625025287004716,0.013051263402112502,0.00022182765738473068,0.0005677178476517253,53,0.07943446749440491,4.210026777203461
rhetoric,141,0.0001908497687469,12.35527494111157,8,"{'NNP', 'NN', 'VBP', 'VBZ', 'VB', 'VBN', 'JJ'}",NN,0,rhetor,rhetor,rhet,7,0.0014380406443105494,0.012942365798794944,0.00022815137721585567,0.007508382927314738,9,2.6374299206152916,23.736869285537622
philosophy,195,0.0002639411695436,11.887495979760752,10,"{'NNP', 'NN', 'VBP', 'VB', 'NNS', 'RB', 'JJ'}",NN,0,philosophi,philosophi,philosoph,7,0.00041721339074049957,0.012933615112955483,0.0002169989792187019,0.002376285802256419,31,0.8531586116707288,26.447916961792593
colour,80,0.0001082835567358,13.172898198623,6,"{'NNS', 'NN', 'VB', 'JJ'}",NN,0,colour,colour,colo,4,0.0006781345244757046,0.012884555965038387,0.000283408586910079,0.0060599510697435955,19,1.5594274086140185,29.62912076366635
aperture,4,5.4141778367923166e-06,17.494826293510364,8,{'NN'},NN,0,apertur,apertur,apert,1,0.006434276902243758,0.012868553804487516,0.006434276902243758,0.012454287362843533,2,4.807354922057604,9.614709844115207
ought,771,0.0010435827780417,9.90423924359533,5,"{'MD', 'NNP', 'NN', 'VBP', 'VBD', 'VBZ', 'RB', 'VBN', 'RP'}",MD,0,ought,ought,ought,9,0.0002667788944024735,0.012805386931318725,0.00023729964025026113,0.0007432349766164249,48,0.22239242133644802,10.674836224149505
magistrates,88,0.0001191119124094,13.035394674873066,11,"{'NNS', 'NN', 'VBN', 'JJ'}",NNS,0,magistr,magistr,mag,4,0.0008517838425263622,0.012776757637895434,0.0003514497136290496,0.0026611822934874173,15,1.9004643264490857,28.506964896736285
city,480,0.000649701340415,10.587935697901845,4,"{'VB', 'NNP', 'NN', 'JJ'}",NN,0,citi,citi,city,4,0.0002824725476726184,0.012711264645267829,0.00014494256706878135,0.001030845466471197,45,0.3155018257279294,14.197582157756823
justice,478,0.0006469942514966,10.593959485529616,7,"{'NNP', 'NN', 'VBZ', 'VB', 'NNS', 'VBN', 'RB', 'JJ'}",NN,0,justic,justic,just,8,0.00028873674010873666,0.012704416564784413,0.00018020555491189683,0.0020865811210878274,44,0.3479233034203068,15.3086253504935
formed,94,0.0001272331791646,12.940237441832728,6,"{'NN', 'VBD', 'VB', 'VBN', 'RB', 'JJ'}",VBN,0,form,form,form,6,0.0006033123911429355,0.012669560214001648,0.0001580870851613053,0.004806513244833029,21,1.4150374992788437,29.715787484855717
thrasymachus,53,7.17378563374982e-05,13.766905838947164,12,"{'NNP', 'NN', 'VBP', 'VB', 'RB'}",NNP,0,thrasymachu,thrasymachus,thrasymachus,5,0.001809696123645305,0.012667872865517136,0.0005064145847400405,0.0087527352297593,7,3.0,21.0
am,1089,0.0014740099160667,9.406038054793456,2,"{'NNP', 'VBP'}",VBP,1,am,am,am,2,0.00025073185388947537,0.012536592694473768,0.00019312560036811112,0.0009892504846999903,50,0.16349873228287956,8.174936614143977
motions,56,7.579848971509242e-05,13.68747137145276,7,"{'NNS', 'NN', 'FW', 'JJ'}",NNS,0,motion,motion,mot,4,0.000835095110225316,0.01252642665337974,0.0003293699005977618,0.0049234827110079945,15,1.9004643264490857,28.506964896736285
pain,257,0.0003478609260139,11.489201744316484,4,"{'NNP', 'NN', 'VBP', 'VB', 'NNS', 'RB', 'JJ', 'VBG'}",NN,0,pain,pain,pain,8,0.0003677433471976229,0.012503273804719182,0.00015624082105499988,0.0022767763902785533,34,0.7198920808072646,24.476330747446998
network,10,1.3535444591980793e-05,16.172898198623002,7,{'NN'},NN,0,network,network,network,1,0.004165522520868092,0.012496567562604276,0.0006143001995106492,0.011473892449283825,3,4.222392421336448,12.667177264009343
idealism,2,2.7070889183961583e-06,18.494826293510364,8,{'NN'},NN,0,ideal,ideal,id,1,0.012435449511900652,0.012435449511900652,0.012435449511900652,0.012435449511900652,1,5.807354922057604,5.807354922057604
ideas,114,0.0001543040683485,12.66193627934562,5,"{'NNS', 'NN', 'VB', 'JJ'}",NNS,0,idea,idea,idea,4,0.0004777770975152348,0.012422204535396107,0.00019045802598915764,0.0037386068201908686,26,1.1069152039165118,28.779795301829306
red,17,2.3010255806367345e-05,15.407363452260023,3,"{'NN', 'JJ'}",JJ,0,red,red,red,2,0.002480544887731942,0.01240272443865971,0.001026786515589996,0.009029603179197517,5,3.4854268271702415,17.427134135851208
government,142,0.0001922033132061,12.34507917400568,10,"{'NNS', 'NN', 'JJ'}",NN,0,govern,govern,govern,3,0.00044074627044523315,0.012340895572466528,0.0001483869646691727,0.0024765611179904477,28,1.0,28.0
outer,34,4.602051161273469e-05,14.407363452260023,5,"{'NN', 'JJ'}",NN,0,outer,outer,out,2,0.0009469271691114191,0.012310053198448447,0.00026794457812183415,0.006682558417496867,13,2.106915203916512,27.389897650914655
its,186,0.0002517592694108,11.955667482402331,3,{'PRP$'},PRP$,1,it,it,it,1,0.00036158637079906946,0.01229393660716836,0.00013206817750167048,0.0029356722824038883,34,0.7198920808072646,24.476330747446998
athenians,94,0.0001272331791646,12.940237441832728,9,"{'IN', 'NNPS', 'NNP', 'NN', 'NNS'}",NNPS,0,athenian,athenian,ath,5,0.0005769100012538422,0.012115110026330684,0.0003304360938613319,0.002150186140827904,21,1.4150374992788437,29.715787484855717
eye,120,0.0001624253351037,12.587935697901845,3,"{'NN', 'VBZ'}",NN,0,eye,eye,ey,2,0.0003654931635868589,0.012061274398366342,0.00013200013887528558,0.005929747171236922,33,0.7629608026991507,25.177706489071973
planets,16,2.1656711347169263e-05,15.494826293510362,7,"{'NNS', 'NN'}",NN,0,planet,planet,planet,2,0.002409468586283297,0.012047342931416488,0.0007606227163388903,0.00947556001949318,5,3.4854268271702415,17.427134135851208
parts,349,0.0004723870162601,11.047743067300711,5,"{'IN', 'NN', 'VBP', 'VBZ', 'NNS', 'VB', 'VBN', 'JJ'}",NNS,0,part,part,part,8,0.00029748868707570064,0.011899547483028025,0.00018276245226321716,0.00191878423304354,40,0.48542682717024166,19.417073086809665
unjust,239,0.0003234971257483,11.593959485529616,6,"{'NN', 'VBP', 'VB', 'RB', 'JJ'}",JJ,0,unjust,unjust,unjust,5,0.0003303805949434466,0.011893701417964074,0.0001609716888978378,0.0020147310887427164,36,0.6374299206152918,22.947477142150504
heavens,63,8.527330092947898e-05,13.517546370010448,7,"{'NNP', 'NN', 'VBD', 'NNS', 'VB', 'JJ'}",NN,0,heaven,heaven,heav,6,0.0005388395637050193,0.011854470401510428,0.00019600598983017764,0.0061074911799742036,22,1.3479233034203069,29.65431267524675
homer,173,0.0002341631914412,12.06019806587364,5,"{'NNP', 'NN'}",NNP,0,homer,homer,hom,2,0.0003290664790841753,0.011846393247030311,0.00010132705533163192,0.005171345695546119,36,0.6374299206152918,22.947477142150504
affections,65,8.798038984787514e-05,13.472458480481908,10,"{'NNS', 'NN', 'IN'}",NNS,0,affect,affect,affect,3,0.0005871085297841184,0.011742170595682366,0.00014911808455470325,0.005772384043407675,20,1.4854268271702418,29.708536543404836
covered,18,2.4363800265565424e-05,15.32490129206805,7,"{'VBN', 'VBD', 'JJ'}",VBD,0,cover,cover,cov,3,0.0016773636874597615,0.011741545812218332,0.00026255907579205323,0.007772020725388601,7,3.0,21.0
ray,7,9.474811214386553e-06,16.68747137145276,3,{'NN'},NN,0,ray,ray,ray,1,0.0038847884944495565,0.01165436548334867,0.000408374913809802,0.010938840469783544,3,4.222392421336448,12.667177264009343
swifter,15,2.0303166887971187e-05,15.587935697901845,7,"{'NN', 'VBN', 'JJ'}",NN,0,swifter,swifter,swift,3,0.0012933211043088624,0.011639889938779761,0.00011854683210244928,0.010249080002391029,9,2.6374299206152916,23.736869285537622
courageous,86,0.000116404823491,13.068561538808266,10,"{'POS', 'NN', 'VBP', 'NNS', 'VB', 'VBN', 'JJ'}",JJ,0,courag,courag,cour,7,0.0007738199442269789,0.011607299163404684,0.0004023849939549197,0.005173342518041454,15,1.9004643264490857,28.506964896736285
country,208,0.0002815372475132,11.794386575369272,7,"{'NNS', 'NN'}",NN,0,countri,countri,country,2,0.000322194158289325,0.011598989698415697,0.0001351284666522472,0.0015961568199233998,36,0.6374299206152918,22.947477142150504
belly,19,2.5717344724763503e-05,15.246898780066775,5,"{'NN', 'RB'}",NN,0,belli,belli,bel,2,0.0019222903942615766,0.01153374236556946,0.0009759220007783311,0.006900197904360703,6,3.222392421336448,19.33435452801869
glaucon,74,0.0001001622899806,13.285372927881411,7,"{'VB', 'NNP'}",NNP,0,glaucon,glaucon,glaucon,2,0.0007684213067142869,0.011526319600714303,0.0005042802918226833,0.0021372003671140238,15,1.9004643264490857,28.506964896736285
boy,93,0.0001258796347054,12.955667482402331,3,"{'IN', 'NNP', 'NN', 'VB', 'JJ'}",NNP,0,boy,boy,boy,5,0.0007182663032357692,0.011492260851772311,0.00016486395961268801,0.008440981966486825,16,1.8073549220576042,28.917678752921667
sciences,66,8.933393430707322e-05,13.45043217415191,8,"{'NN', 'VBP', 'NNS', 'VB', 'JJ'}",NN,0,scienc,scienc,sci,5,0.0008819920680505195,0.011465896884656752,0.0005531897087125448,0.003527858015860206,13,2.106915203916512,27.389897650914655
bright,29,3.925278931674429e-05,14.636845298382791,6,"{'NN', 'VBN', 'JJ'}",JJ,0,bright,bright,bright,3,0.0009535786326525852,0.011442943591831022,0.0001940393919796065,0.005757493319524477,12,2.222392421336448,26.66870905603738
moisture,25,3.383861147995198e-05,14.85097010373564,8,"{'NN', 'JJ'}",NN,0,moistur,moistur,moist,2,0.0019071562809934376,0.011442937685960625,0.000644165810854647,0.008348166894654011,6,3.222392421336448,19.33435452801869
substances,29,3.925278931674429e-05,14.636845298382791,10,"{'NNS', 'NN', 'VB', 'VBN'}",NNS,0,substanc,substanc,subst,4,0.0010365753336159514,0.011402328669775464,0.0004541657340142767,0.006380226367989964,11,2.347923303420307,25.827156337623375
wisdom,494,0.0006686509628438,10.546459061925686,6,"{'NNP', 'NN', 'VBP', 'VBZ', 'VB', 'NNS', 'RB', 'VBN', 'JJ', 'JJR', 'WDT', 'WP'}",NN,0,wisdom,wisdom,wisdom,12,0.00025322110324419735,0.01139494964598888,0.00013641552478724033,0.0016728934015341373,45,0.3155018257279294,14.197582157756823
creation,92,0.0001245260902462,12.97126433745335,8,{'NN'},NN,0,creation,creation,cre,1,0.000569373689679256,0.01138747379358512,0.00017702762488423787,0.0034706234279678542,20,1.4854268271702418,29.708536543404836
achilles,33,4.466696715353661e-05,14.45043217415191,8,"{'NNPS', 'NNP', 'VBZ', 'VB', 'NNS'}",NNP,0,achil,achill,achil,5,0.0014190507798646317,0.011352406238917053,0.00039422364774730704,0.008819402036887315,8,2.807354922057604,22.458839376460833
false,217,0.0002937191476459,11.733275061065884,5,"{'NNP', 'NN', 'VBP', 'VB', 'NNS', 'VBN', 'JJ'}",JJ,0,fals,fals,fals,7,0.0003432310105847344,0.011326623349296235,0.00013865963992060749,0.00403682964391085,33,0.7629608026991507,25.177706489071973
itself,298,0.000403356248841,11.275657773048202,6,"{'CD', 'NN', 'VBP', 'VB', 'NNS', 'RB', 'PRP', 'JJ'}",PRP,1,itself,itself,itself,8,0.00031407470422774086,0.011306689352198671,9.328680167359653e-05,0.00500564236174125,36,0.6374299206152918,22.947477142150504
charmides,30,4.0606333775942375e-05,14.587935697901845,9,"{'VB', 'NNP'}",NNP,0,charmid,charmid,charmid,2,0.0022512196113915525,0.011256098056957762,0.00015666247874731397,0.008429869535481515,5,3.4854268271702415,17.427134135851208
she,420,0.0005684886728631,10.78058077584424,3,"{'NN', 'PRP'}",PRP,1,she,she,she,2,0.00026090040155912677,0.01121871726704245,0.00013827268904020713,0.002721658997980367,43,0.38109016735550627,16.38687719628677
charioteer,26,3.519215593915005e-05,14.794386575369272,10,{'NN'},NN,0,chariot,chariot,chariot,1,0.0018645784585346126,0.011187470751207676,0.0014465455996470304,0.004357107774648471,6,3.222392421336448,19.33435452801869
causes,112,0.0001515969794301,12.68747137145276,6,"{'NNS', 'NN', 'VBP', 'VBZ'}",NNS,0,caus,caus,caus,4,0.0003982822212655331,0.01115190219543493,0.00021836480457479814,0.0032119914346895075,28,1.0,28.0
young,717,0.000970491377245,10.00899698480846,5,"{'IN', 'NNP', 'NN', 'LS', 'VBZ', 'NNS', 'RB', 'VBN', 'JJ'}",NNP,0,young,young,young,9,0.0002422207719412584,0.011142155509297886,8.819819809688587e-05,0.00538383437511179,46,0.28379296600059134,13.054476436027201
education,230,0.0003113152256155,11.649336242565989,9,"{'CC', 'NNP', 'NN', 'VB', 'NNS', 'FW', 'RB', 'VBN', 'JJ'}",NN,0,educ,educ,educ,9,0.00029113946098740726,0.01106329951752148,0.0002555964876214263,0.0011979173631991831,38,0.5594274086140185,21.258241527332704
moving,70,9.474811214386552e-05,13.365543276565395,6,"{'NN', 'VB', 'RB', 'JJ', 'VBG'}",VBG,0,move,move,mov,5,0.0006127664854197352,0.011029796737555237,0.00029698933499911726,0.004451553930082353,18,1.6374299206152918,29.473738571075252
mr,6,8.121266755188474e-06,16.909863792789206,2,{'NNP'},NNP,0,mr,mr,mr,1,0.005503695289404076,0.011007390578808151,0.005503695289404076,0.010891152972491172,2,4.807354922057604,9.614709844115207
grote,6,8.121266755188474e-06,16.909863792789206,5,{'NNP'},NNP,0,grote,grote,grot,1,0.005503695289404076,0.011007390578808151,0.005503695289404076,0.010891152972491172,2,4.807354922057604,9.614709844115207
conception,60,8.121266755188475e-05,13.587935697901845,10,{'NN'},NN,0,concept,concept,conceiv,1,0.0005746225671530394,0.010917828775907745,0.000236959034890445,0.00283605919986961,19,1.5594274086140185,29.62912076366635
pious,28,3.789924485754621e-05,14.68747137145276,5,"{'NN', 'JJ'}",JJ,0,piou,pious,pio,2,0.0015576732976384238,0.010903713083468968,0.00021542438604049978,0.009715883998233475,7,3.0,21.0
wealth,159,0.0002152135690124,12.181943338226008,6,"{'NNP', 'NN', 'VB', 'NNS', 'VBN', 'RB', 'JJ', 'WP'}",NN,0,wealth,wealth,weal,8,0.0003006795444921179,0.010824463601716242,0.00015189851460743818,0.005066062950191659,36,0.6374299206152918,22.947477142150504
prior,38,5.1434689449527006e-05,14.246898780066775,5,"{'NN', 'RB', 'JJ'}",JJ,0,prior,prior,pri,3,0.0007727004527674173,0.010817806338743843,0.00034045916121799706,0.004282655246252677,14,2.0,28.0
philebus,58,7.850557863348858e-05,13.636845298382791,8,"{'VB', 'NNP', 'NN'}",NNP,0,philebu,philebus,phileb,3,0.003603324576307605,0.010809973728922815,0.0007588771425838332,0.00974481540098163,3,4.222392421336448,12.667177264009343
passages,36,4.872760053113085e-05,14.32490129206805,8,"{'NNS', 'NN', 'VBP', 'VBZ'}",NNS,0,passag,passag,pass,4,0.0006746813646134044,0.01079490183381447,0.000290100602389331,0.0027928992421210803,16,1.8073549220576042,28.917678752921667
her,509,0.0006889541297318,10.503304447434669,3,"{'NNP', 'NN', 'VB', 'RB', 'PRP', 'JJ', 'PRP$'}",PRP$,1,her,her,her,7,0.0002334582335366994,0.010739078742688174,0.0001383060926920797,0.0012431024019608483,46,0.28379296600059134,13.054476436027201
names,318,0.0004304271380249,11.181943338226008,5,"{'JJS', 'IN', 'CC', 'NNP', 'NN', 'VBP', 'VBZ', 'NNS', 'VB', 'RB', 'VBN', 'JJ'}",NNS,0,name,name,nam,12,0.00029775047447155303,0.010719017080975907,0.00011492585707140391,0.0049008484620263115,36,0.6374299206152918,22.947477142150504
letters,146,0.0001976174910429,12.305001734630348,7,"{'NN', 'NNS', 'VB', 'RB', 'JJ'}",NNS,0,letter,letter,let,5,0.0005632824511056945,0.010702366571008193,0.0003359386920754025,0.0029973951527764017,19,1.5594274086140185,29.62912076366635
king,130,0.0001759607796957,12.472458480481908,4,"{'CC', 'NNP', 'NN', 'NNS', 'JJ', 'VBG'}",NN,0,king,king,king,6,0.000409244454680509,0.010640355821693233,0.00014877602305366552,0.0020183835962616836,26,1.1069152039165118,28.779795301829306
land,142,0.0001922033132061,12.34507917400568,4,"{'POS', 'NN', 'VBZ', 'VB', 'NNS', 'JJ', 'VBG'}",NN,0,land,land,land,7,0.0003324648483868363,0.010638875148378763,0.00011653803812973257,0.0019027365963944123,32,0.8073549220576041,25.83535750584333
circle,66,8.933393430707322e-05,13.45043217415191,6,{'NN'},NN,0,circl,circl,circ,1,0.0005598055044332287,0.010636304584231345,0.00017004515214604738,0.00423949454086276,19,1.5594274086140185,29.62912076366635
war,274,0.0003708711818202,11.396794210549835,3,"{'IN', 'PDT', 'NNP', 'NN', 'VBD', 'VB', 'JJ'}",NN,0,war,war,war,7,0.00025916430996768486,0.010625736708675077,0.00010716397334169009,0.0017087179662647035,41,0.4498029174395205,18.44191961502034
sensitive,5,6.767722295990396e-06,17.172898198623002,9,{'JJ'},JJ,0,sensit,sensit,sensit,1,0.002653444385304627,0.010613777541218509,0.0003290526330502188,0.009863613787714,4,3.807354922057604,15.229419688230417
was,2671,0.003615317250518,8.111662032875254,3,"{'MD', 'IN', 'NNP', 'NN', 'POS', 'VBP', 'VBD', 'VBZ', 'VB', 'NNS', 'RBR', 'JJ'}",VBD,1,wa,was,was,12,0.00019645934563760137,0.010608804664430475,0.0001676016587844933,0.0007805581689950925,54,0.05246741989413548,2.833240674283316
prodicus,67,9.068747876627128e-05,13.42873710305259,8,"{'VB', 'NNP'}",NNP,0,prodicu,prodicus,prodic,2,0.0008836491930922188,0.010603790317106626,0.00020080625199761677,0.004848604316457889,12,2.222392421336448,26.66870905603738
